,Unnamed: 0,Unnamed: 0.1,review_rating,hotel_locality,hotel_name,hotel_rating,num_reviews_reviewer,review_body,review_date,review_title,review_url,reviewer_name,user_location
39,39,39,30,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,112,"This is a comfortable hotel with clean room and nice beds .. breakfast served was also good and hotel staff helpful.Spend 3 nights in this hotel during my visit to Holyland. Room was big but the lighting is not too bright. But as a whole, hotel was okay.","March 26, 2016",Good place to stay in Bethlehem,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r358672335-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,yolyg2015,"Marikina, Philippines"
40,40,40,40,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,15,"We send 2 night at Bethlehem, with the family.We booked 2 rooms at the Grand Park Hotel.The hotel is located in a very good position and has free parkingWas really really good.Nice atmosfery. I recommend it.","March 2, 2016",Christmas,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r352299902-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Fernanda T,"Jerusalem District, Israel"
41,41,41,50,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,104,"On our recent trip this was the best of the places we stayed. My only problem was that I struggled with the bed covers the first night. After that I just pulled them loose from the end of the bed and was able to cover myself better. The restaurant provided excellent meals and the staff was friendly. There was also a great view of the city from the room. I was skyping with my daughter and her sons (ages 3 and 5). They saw the towers of the mosques and churches and asked ""Are those skyscrapers?"" I would go there again in a heartbeat.","February 4, 2016",Nice Stay,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r344980904-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,GaryNorberg,Bloemfontein
42,42,42,40,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,70,"The Grand Park is really lovely, modern, bright and spotlessly clean. My room was big and welcoming, quite luxurious. I had a great view over Bethlehem where I saw several wonderful sunsets.I wasn't struck on the food - I do like Arab cuisine but quite often dishes were not hot enough. Also the tables in the dining room are really jam-packed and elbow room is at a premium!One thing I feel the management should look at is the lifts. There are only two for a hotel with seven floors, and it was frequently a long job to get up and down to floor six!","October 25, 2015",Beautiful hotel!,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r321609474-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,judethepoet,"Keighley, United Kingdom"
43,43,43,30,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,1," TO The Grand Park Hotel from the group of 15 people travel on June 2015++ The Foods was not good, most of a local foods @ dinner++ The rooms was too small for 2 people (other couples, their rooms was bigger than 6 of us) after we placed our suitcases in the floor, the only floor space of the room, the area was so small (for rooms # 201 / 210 / 202 / 417) and the shower rooms, a problem, water ran all over the floor every time we showered. For us Not a 4 star hotel – Definitely Not!","June 30, 2015",Not a 4 star hotel – Definitely Not!,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r284112248-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,honesty n,"San Francisco, California"
44,44,44,40,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,11,"I went with Spirit tour LTD and everybody love it. The hotel was so nice , the staff gave excellent service, special the restaurant Staff. I was very satisfied with my gluten free food. They make special dinner and breakfast for me. I did not worry about what I was going to eat, because all the staff was aware of my diet. I love it and the mos important thing I enjoyed all.","June 15, 2015",Restaurant staff are the best,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r280329571-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Joselina T,"New York City, New York"
45,45,45,30,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,1,"--- The Hotel rooms was nice, large, clean and the staff are very nice and help full--- Dinner was not good... the Arabian cuisine is good for local people but not for us, we are from USA and not acquainted with Arabian foods! Sorry ! THEY NEED TO HAVE MORE WESTERN STYLE CUISINE ! --- We stayed at St. Gabriel hotel before - the foods and the hotel was better.... much better","June 14, 2015",2015 - group of 15 Pax from USA,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r280233686-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,star f,"San Francisco, California"
46,46,46,40,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,81,"I stayed for 3 nights and I was satisfied. When I arrived at the lobby I have low expectation with this hotel. Then, I enter to my room and said : it is more than my expectation. Simply but cozy. I was open the window and see the panorama of Bethlehem. I enjoyed the sunrise in every morning also I was lucky to see the sunset. I got WIFI in the room and it was free. Great ! It was help me to handle my work during my trip. All of hotel staff was friendly and helpful. I love the chair near from lift. The ornament was so feminine, warm and very eye catching with pink flower and white background. Plus !The location around 20 minutes walking from Nativity Church. You can visit some souvenir store near from the hotel also.","May 29, 2015",Lovely Hotel,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r275509219-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Archieta,"Jakarta, Indonesia"
47,47,47,50,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,51,"Last November I escort a group from The U.S stayed here , I was not very satisfied with food. But I decided to Give this hotel one more try again. this time i came back stay 3 nights with them , from the restaurant staffs , Manager, and front desk receptionist, everyone were so nice , gave excellent service, special the restaurant , I need to celebrate one of our couple 25th Anniversary , they manege to get my cake delivered and music ... gave us a wow memories.. we all love this hotel and service people . definitely I will back with other groups. Thanks again for the excellent service.. also free WIFI in the room","March 3, 2015",I am back again,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r257560638-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,janestark,California
48,48,48,50,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,28,We came here for 10 days os sightseeing and tp plant olivevtrees with ourvchurch group. The hotel is clean and comfortable and the dtaff is attentive and knowledgeable. Good English speakers. The locstion was central tobour activities.,"February 16, 2015",great service friendly knowledge able staff,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r254591140-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,tbirney,harrisburg pa
49,49,49,40,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,44,"The Grand Park Hotel Bethlehem was a surprisingly new and very clean hotel which exceeded my expectations. The rooms were quite large, and the dinner service was outstanding. My suggestions for improvement are the lighting in the rooms was not sufficient (no overhead light and only two small lamps for a large room.) Also, while the hotel staff was very friendly, some employees were smoking in the lobby area.","February 14, 2015","Very clean, nice hotel exceeded expectations",https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r254176705-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,CG9672,SC
50,50,50,50,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,103,We are stuck here because of the east coast blizzard and it is a great place to be stuck. Very friendly staff. Within walking distance to manger square and church of nativity . Beautiful room with balcony ( even if view is of half constructed building). Only complaint is room is a little dark . They even have wash cloths which are not common in Mideast . ,"January 28, 2015",Nice hotel,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r251481110-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,Whareareugoing,"Elizabethtown, Pennsylvania"
51,51,51,50,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,35,"Well appointed, modern hotel, a short walk from the Nativity Basilica, via the Milk Grotto. Caters for international pilgrims, with a plentiful and wide buffet choice at breakfast and dinner. The staff try very hard to cater to your every whim but please remember that they are under occupation and Palestinians cannot leave the West Bank for training in hospitality in the same way that we could go to College for such training, be apprenticed to a chef or hotel or fast food chain, etc. The staff aren't as polished as those of an equivalent hotel in the West, but how on earth could they be since they aren't permitted to leave the West Bank and thus haven't had the educational opportunities that we have? Please give this hotel your custom because its rooms are well equipped, very comfortable and convenient for Bethlehem, Jerusalem and the surrounding areas.","November 10, 2014",They deserve our custom,https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r239148772-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,ArchangelH,"London, United Kingdom"
52,52,52,40,Bethlehem,Grand Park Hotel Bethlehem,4 of 5 bubbles,34,"In June 2014, I travelled with a group of friends to Bethlehem to take part in the Bet Lahem Live Festival. All of the contributors stayed in the Grand Park Hotel. Firstly I should add that the West Bank area has probably the most well known tourist sites in the world, but really do not get as many tourists visit as they should. Bethlehem and Jerusalem are tourist gems and should not be missed. I stayed hear for just five days and the staff were so hospitable and keen to make sure that we were comfortable. We had buffet breakfasts and lunches provided which was reasonably good but probably needed a little more variety (hence not being awarded 5 stars). The rooms however were extremely comfortable and I was very happy during my stay. I would stay again and bethlehem is now one of my favourite cities in the world and Palestinians are now my favourite people! The countryside is stunning! If you have never been before, do not let the Israeli Occupation put you off going. I never felt uncomfortable being amongst Palestinians. They want (need) you to visit. Miss this experience and you will forever not see the truth of how wonderful the West Bank is.","August 31, 2014","Don't let the Israeli Occupation put you off, stay at the Grand Park Hotel and explore Bethlehem.",https://www.tripadvisor.com.au/ShowUserReviews-g293978-d5244991-r225641128-Grand_Park_Hotel_Bethlehem-Bethlehem_West_Bank.html#CHECK_RATES_CONT,John H,"Sawston, United Kingdom"
