,Form,Topic Category,Rank,Type,Polarity
9843,room,concept,10,Top>Location>Facility,P+
9846,room,concept,13,Top>Location>Facility,P+
9847,Palestine,entity,1,Top>Location>GeoPoliticalEntity>Country,P
9850,elevator,concept,1,Top>Location>Facility,N
9851,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
9852,side,concept,3,Top>Organization,P
9853,breakfast,concept,4,Top>Event,P
9854,breakfast,concept,5,Top>Product>Food,P
9855,side,concept,6,Top>Location,P
9857,room,concept,8,Top>Location>Facility,NEU
9858,room,concept,9,Top>Location>Facility,NEU
9859,construcción,concept,1,Top>Location>Facility,N
9861,floor,concept,3,Top>Location,N
9862,farm,concept,4,Top>Location>Facility,N
9871,AC,entity,2,Top,N
9872,elevator,concept,1,Top>Location>Facility,N
9873,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
9874,access,concept,3,Top>Process,P
9876,group,concept,5,Top>Organization,N
9877,passenger,concept,6,Top>Person,N
9878,outlet,concept,7,Top,N
9880,service,concept,9,Top>Product>ProfessionalService,P
9881,room,concept,10,Top>Location>Facility,P+
9884,room,concept,13,Top>Location>Facility,P+
9885,Palestine,entity,1,Top>Location>GeoPoliticalEntity>Country,P
9888,elevator,concept,1,Top>Location>Facility,N
9889,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
9890,side,concept,3,Top>Organization,P
9891,breakfast,concept,4,Top>Event,P
9892,breakfast,concept,5,Top>Product>Food,P
9893,side,concept,6,Top>Location,P
9895,room,concept,8,Top>Location>Facility,NEU
9896,room,concept,9,Top>Location>Facility,NEU
9897,construcción,concept,1,Top>Location>Facility,N
9899,floor,concept,3,Top>Location,N
9900,farm,concept,4,Top>Location>Facility,N
9909,AC,entity,2,Top,N
9910,elevator,concept,1,Top>Location>Facility,N
9911,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
9912,access,concept,3,Top>Process,P
9914,group,concept,5,Top>Organization,N
9915,passenger,concept,6,Top>Person,N
9916,outlet,concept,7,Top,N
9918,service,concept,9,Top>Product>ProfessionalService,P
9919,room,concept,10,Top>Location>Facility,P+
9922,room,concept,13,Top>Location>Facility,P+
9923,Palestine,entity,1,Top>Location>GeoPoliticalEntity>Country,P
9926,elevator,concept,1,Top>Location>Facility,N
9927,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
9928,side,concept,3,Top>Organization,P
9929,breakfast,concept,4,Top>Event,P
9930,breakfast,concept,5,Top>Product>Food,P
9931,side,concept,6,Top>Location,P
9933,room,concept,8,Top>Location>Facility,NEU
9934,room,concept,9,Top>Location>Facility,NEU
9935,construcción,concept,1,Top>Location>Facility,N
9937,floor,concept,3,Top>Location,N
9938,farm,concept,4,Top>Location>Facility,N
9947,AC,entity,2,Top,N
9948,elevator,concept,1,Top>Location>Facility,N
9949,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
9950,access,concept,3,Top>Process,P
9952,group,concept,5,Top>Organization,N
9953,passenger,concept,6,Top>Person,N
9954,outlet,concept,7,Top,N
9956,service,concept,9,Top>Product>ProfessionalService,P
9957,room,concept,10,Top>Location>Facility,P+
9960,room,concept,13,Top>Location>Facility,P+
9961,Palestine,entity,1,Top>Location>GeoPoliticalEntity>Country,P
9964,elevator,concept,1,Top>Location>Facility,N
9965,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
9966,side,concept,3,Top>Organization,P
9967,breakfast,concept,4,Top>Event,P
9968,breakfast,concept,5,Top>Product>Food,P
9969,side,concept,6,Top>Location,P
9971,room,concept,8,Top>Location>Facility,NEU
9972,room,concept,9,Top>Location>Facility,NEU
9973,construcción,concept,1,Top>Location>Facility,N
9975,floor,concept,3,Top>Location,N
9976,farm,concept,4,Top>Location>Facility,N
9985,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
9986,feature,concept,2,Top>OtherEntity,N
9989,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
9992,staff,concept,8,Top>Organization,P
9993,friendly,concept,9,Top,P
9994,meal,concept,10,Top>Product>Food,P
9995,room,concept,11,Top>Location>Facility,P
9996,room,concept,12,Top>Location>Facility,P
10016,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10019,shower,concept,5,Top>Event>NaturalPhenomena,P
10022,system,concept,8,Top>OtherEntity>MethodSystem,P
10023,staff,concept,9,Top>Organization,P+
10024,friendly,concept,10,Top,P+
10025,bathroom,concept,11,Top>Location>Facility,P
10030,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10031,feature,concept,2,Top>OtherEntity,N
10034,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10037,staff,concept,8,Top>Organization,P
10038,friendly,concept,9,Top,P
10039,meal,concept,10,Top>Product>Food,P
10040,room,concept,11,Top>Location>Facility,P
10041,room,concept,12,Top>Location>Facility,P
10061,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10064,shower,concept,5,Top>Event>NaturalPhenomena,P
10067,system,concept,8,Top>OtherEntity>MethodSystem,P
10068,staff,concept,9,Top>Organization,P+
10069,friendly,concept,10,Top,P+
10070,bathroom,concept,11,Top>Location>Facility,P
10075,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10076,feature,concept,2,Top>OtherEntity,N
10079,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10082,staff,concept,8,Top>Organization,P
10083,friendly,concept,9,Top,P
10084,meal,concept,10,Top>Product>Food,P
10085,room,concept,11,Top>Location>Facility,P
10086,room,concept,12,Top>Location>Facility,P
10106,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10109,shower,concept,5,Top>Event>NaturalPhenomena,P
10112,system,concept,8,Top>OtherEntity>MethodSystem,P
10113,staff,concept,9,Top>Organization,P+
10114,friendly,concept,10,Top,P+
10115,bathroom,concept,11,Top>Location>Facility,P
10120,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10121,feature,concept,2,Top>OtherEntity,N
10124,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10127,staff,concept,8,Top>Organization,P
10128,friendly,concept,9,Top,P
10129,meal,concept,10,Top>Product>Food,P
10130,room,concept,11,Top>Location>Facility,P
10131,room,concept,12,Top>Location>Facility,P
10151,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10154,shower,concept,5,Top>Event>NaturalPhenomena,P
10157,system,concept,8,Top>OtherEntity>MethodSystem,P
10158,staff,concept,9,Top>Organization,P+
10159,friendly,concept,10,Top,P+
10160,bathroom,concept,11,Top>Location>Facility,P
10165,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10166,feature,concept,2,Top>OtherEntity,N
10169,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10172,staff,concept,8,Top>Organization,P
10173,friendly,concept,9,Top,P
10174,meal,concept,10,Top>Product>Food,P
10175,room,concept,11,Top>Location>Facility,P
10176,room,concept,12,Top>Location>Facility,P
10196,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10199,shower,concept,5,Top>Event>NaturalPhenomena,P
10202,system,concept,8,Top>OtherEntity>MethodSystem,P
10203,staff,concept,9,Top>Organization,P+
10204,friendly,concept,10,Top,P+
10205,bathroom,concept,11,Top>Location>Facility,P
10210,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10211,feature,concept,2,Top>OtherEntity,N
10214,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10217,staff,concept,8,Top>Organization,P
10218,friendly,concept,9,Top,P
10219,meal,concept,10,Top>Product>Food,P
10220,room,concept,11,Top>Location>Facility,P
10221,room,concept,12,Top>Location>Facility,P
10241,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10244,shower,concept,5,Top>Event>NaturalPhenomena,P
10247,system,concept,8,Top>OtherEntity>MethodSystem,P
10248,staff,concept,9,Top>Organization,P+
10249,friendly,concept,10,Top,P+
10250,bathroom,concept,11,Top>Location>Facility,P
10255,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10256,feature,concept,2,Top>OtherEntity,N
10259,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10262,staff,concept,8,Top>Organization,P
10263,friendly,concept,9,Top,P
10264,meal,concept,10,Top>Product>Food,P
10265,room,concept,11,Top>Location>Facility,P
10266,room,concept,12,Top>Location>Facility,P
10286,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10289,shower,concept,5,Top>Event>NaturalPhenomena,P
10292,system,concept,8,Top>OtherEntity>MethodSystem,P
10293,staff,concept,9,Top>Organization,P+
10294,friendly,concept,10,Top,P+
10295,bathroom,concept,11,Top>Location>Facility,P
10300,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10301,feature,concept,2,Top>OtherEntity,N
10304,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10307,staff,concept,8,Top>Organization,P
10308,friendly,concept,9,Top,P
10309,meal,concept,10,Top>Product>Food,P
10310,room,concept,11,Top>Location>Facility,P
10311,room,concept,12,Top>Location>Facility,P
10331,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10334,shower,concept,5,Top>Event>NaturalPhenomena,P
10337,system,concept,8,Top>OtherEntity>MethodSystem,P
10338,staff,concept,9,Top>Organization,P+
10339,friendly,concept,10,Top,P+
10340,bathroom,concept,11,Top>Location>Facility,P
10345,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10346,feature,concept,2,Top>OtherEntity,N
10349,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10352,staff,concept,8,Top>Organization,P
10353,friendly,concept,9,Top,P
10354,meal,concept,10,Top>Product>Food,P
10355,room,concept,11,Top>Location>Facility,P
10356,room,concept,12,Top>Location>Facility,P
10376,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10379,shower,concept,5,Top>Event>NaturalPhenomena,P
10382,system,concept,8,Top>OtherEntity>MethodSystem,P
10383,staff,concept,9,Top>Organization,P+
10384,friendly,concept,10,Top,P+
10385,bathroom,concept,11,Top>Location>Facility,P
10390,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10391,feature,concept,2,Top>OtherEntity,N
10394,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10397,staff,concept,8,Top>Organization,P
10398,friendly,concept,9,Top,P
10399,meal,concept,10,Top>Product>Food,P
10400,room,concept,11,Top>Location>Facility,P
10401,room,concept,12,Top>Location>Facility,P
10421,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10424,shower,concept,5,Top>Event>NaturalPhenomena,P
10427,system,concept,8,Top>OtherEntity>MethodSystem,P
10428,staff,concept,9,Top>Organization,P+
10429,friendly,concept,10,Top,P+
10430,bathroom,concept,11,Top>Location>Facility,P
10435,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10436,feature,concept,2,Top>OtherEntity,N
10439,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10442,staff,concept,8,Top>Organization,P
10443,friendly,concept,9,Top,P
10444,meal,concept,10,Top>Product>Food,P
10445,room,concept,11,Top>Location>Facility,P
10446,room,concept,12,Top>Location>Facility,P
10466,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10469,shower,concept,5,Top>Event>NaturalPhenomena,P
10472,system,concept,8,Top>OtherEntity>MethodSystem,P
10473,staff,concept,9,Top>Organization,P+
10474,friendly,concept,10,Top,P+
10475,bathroom,concept,11,Top>Location>Facility,P
10480,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10481,feature,concept,2,Top>OtherEntity,N
10484,report,concept,5,Top>Product>CulturalProduct>Broadcast,N
10487,staff,concept,8,Top>Organization,P
10488,friendly,concept,9,Top,P
10489,meal,concept,10,Top>Product>Food,P
10490,room,concept,11,Top>Location>Facility,P
10491,room,concept,12,Top>Location>Facility,P
10511,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
10514,shower,concept,5,Top>Event>NaturalPhenomena,P
10517,system,concept,8,Top>OtherEntity>MethodSystem,P
10518,staff,concept,9,Top>Organization,P+
10519,friendly,concept,10,Top,P+
10520,bathroom,concept,11,Top>Location>Facility,P
10524,coach,concept,1,Top>OtherEntity>Vocation,P+
10525,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10528,buffet,concept,5,Top,P+
10529,administrator,concept,6,Top>OtherEntity>Vocation,P+
10530,breakfast,concept,7,Top>Event,P+
10531,breakfast,concept,8,Top>Product>Food,P+
10533,friendly,concept,10,Top,P+
10535,manager,concept,12,Top>OtherEntity>Title,P+
10536,executive,concept,13,Top>OtherEntity>Title,P+
10537,room,concept,14,Top>Location>Facility,P+
10538,room,concept,15,Top>Location>Facility,P+
10539,The staff,entity,1,Top>Organization,P+
10541,location,concept,2,Top>Location>Address,P+
10542,location,concept,3,Top>Location,P+
10543,food,concept,4,Top>Product>Food,P+
10544,breakfast,concept,5,Top>Event,P+
10545,breakfast,concept,6,Top>Product>Food,P+
10546,friendly,concept,7,Top,P+
10547,service,concept,8,Top>Product>ProfessionalService,P+
10548,room,concept,9,Top>Location>Facility,P+
10549,Wi-Fi,concept,10,Top>OtherEntity>MethodSystem,P+
10550,roof,concept,11,Top>Location,P
10551,room,concept,12,Top>Location>Facility,P+
10552,coach,concept,1,Top>OtherEntity>Vocation,P+
10553,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10556,buffet,concept,5,Top,P+
10557,administrator,concept,6,Top>OtherEntity>Vocation,P+
10558,breakfast,concept,7,Top>Event,P+
10559,breakfast,concept,8,Top>Product>Food,P+
10561,friendly,concept,10,Top,P+
10563,manager,concept,12,Top>OtherEntity>Title,P+
10564,executive,concept,13,Top>OtherEntity>Title,P+
10565,room,concept,14,Top>Location>Facility,P+
10566,room,concept,15,Top>Location>Facility,P+
10567,The staff,entity,1,Top>Organization,P+
10569,location,concept,2,Top>Location>Address,P+
10570,location,concept,3,Top>Location,P+
10571,food,concept,4,Top>Product>Food,P+
10572,breakfast,concept,5,Top>Event,P+
10573,breakfast,concept,6,Top>Product>Food,P+
10574,friendly,concept,7,Top,P+
10575,service,concept,8,Top>Product>ProfessionalService,P+
10576,room,concept,9,Top>Location>Facility,P+
10577,Wi-Fi,concept,10,Top>OtherEntity>MethodSystem,P+
10578,roof,concept,11,Top>Location,P
10579,room,concept,12,Top>Location>Facility,P+
10580,coach,concept,1,Top>OtherEntity>Vocation,P+
10581,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10584,buffet,concept,5,Top,P+
10585,administrator,concept,6,Top>OtherEntity>Vocation,P+
10586,breakfast,concept,7,Top>Event,P+
10587,breakfast,concept,8,Top>Product>Food,P+
10589,friendly,concept,10,Top,P+
10591,manager,concept,12,Top>OtherEntity>Title,P+
10592,executive,concept,13,Top>OtherEntity>Title,P+
10593,room,concept,14,Top>Location>Facility,P+
10594,room,concept,15,Top>Location>Facility,P+
10595,The staff,entity,1,Top>Organization,P+
10597,location,concept,2,Top>Location>Address,P+
10598,location,concept,3,Top>Location,P+
10599,food,concept,4,Top>Product>Food,P+
10600,breakfast,concept,5,Top>Event,P+
10601,breakfast,concept,6,Top>Product>Food,P+
10602,friendly,concept,7,Top,P+
10603,service,concept,8,Top>Product>ProfessionalService,P+
10604,room,concept,9,Top>Location>Facility,P+
10605,Wi-Fi,concept,10,Top>OtherEntity>MethodSystem,P+
10606,roof,concept,11,Top>Location,P
10607,room,concept,12,Top>Location>Facility,P+
10608,coach,concept,1,Top>OtherEntity>Vocation,P+
10609,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10612,buffet,concept,5,Top,P+
10613,administrator,concept,6,Top>OtherEntity>Vocation,P+
10614,breakfast,concept,7,Top>Event,P+
10615,breakfast,concept,8,Top>Product>Food,P+
10617,friendly,concept,10,Top,P+
10619,manager,concept,12,Top>OtherEntity>Title,P+
10620,executive,concept,13,Top>OtherEntity>Title,P+
10621,room,concept,14,Top>Location>Facility,P+
10622,room,concept,15,Top>Location>Facility,P+
10623,The staff,entity,1,Top>Organization,P+
10625,location,concept,2,Top>Location>Address,P+
10626,location,concept,3,Top>Location,P+
10627,food,concept,4,Top>Product>Food,P+
10628,breakfast,concept,5,Top>Event,P+
10629,breakfast,concept,6,Top>Product>Food,P+
10630,friendly,concept,7,Top,P+
10631,service,concept,8,Top>Product>ProfessionalService,P+
10632,room,concept,9,Top>Location>Facility,P+
10633,Wi-Fi,concept,10,Top>OtherEntity>MethodSystem,P+
10634,roof,concept,11,Top>Location,P
10635,room,concept,12,Top>Location>Facility,P+
10636,coach,concept,1,Top>OtherEntity>Vocation,P+
10637,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
10640,buffet,concept,5,Top,P+
10641,administrator,concept,6,Top>OtherEntity>Vocation,P+
10642,breakfast,concept,7,Top>Event,P+
10643,breakfast,concept,8,Top>Product>Food,P+
10645,friendly,concept,10,Top,P+
10647,manager,concept,12,Top>OtherEntity>Title,P+
10648,executive,concept,13,Top>OtherEntity>Title,P+
