,Form,Topic Category,Rank,Type,Polarity
18004,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18009,room,concept,7,Top>Location>Facility,P
18010,room,concept,8,Top>Location>Facility,P
18012,Bethlehem,entity,2,Top>Location>GeoPoliticalEntity,P
18013,bed,concept,1,Top>Location>GeographicalEntity>WaterForm>Channel,P
18014,friend,concept,2,Top>Person,P
18015,location,concept,3,Top>Location>Address,P
18017,location,concept,5,Top>Location,P
18019,place,concept,7,Top>Location,P
18022,staff,concept,10,Top>Organization,P
18023,friendly,concept,11,Top,P
18024,bathroom,concept,12,Top>Location>Facility,P
18044,breakfast,concept,3,Top>Event,P
18045,breakfast,concept,4,Top>Product>Food,P
18046,room,concept,5,Top>Location>Facility,P
18047,room,concept,6,Top>Location>Facility,P
18050,people,concept,1,Top>Person,P
18051,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18056,room,concept,7,Top>Location>Facility,P
18057,room,concept,8,Top>Location>Facility,P
18060,Jasmine Cafe,entity,3,Top,P
18062,selection,concept,2,Top>Organization,P
18064,lunch,concept,4,Top>Product>Food,P
18079,restaurant,concept,19,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P
18081,shower,concept,21,Top>Event>NaturalPhenomena,P
18091,breakfast,concept,31,Top>Event,P
18094,breakfast,concept,34,Top>Product>Food,P
18096,traveler,concept,36,Top>Person,P
18100,dinner,concept,40,Top>Product>Food,P
18101,service,concept,41,Top>Product>ProfessionalService,P
18113,neighborhood,concept,53,Top>Location>GeoPoliticalEntity,P
18115,dinner,concept,55,Top>Event,P
18119,operation,concept,1,Top,P
18124,place,concept,6,Top>Location,P
18136,car,concept,2,Top>Product>Machine>Vehicle>Car,P
18137,coach,concept,3,Top>OtherEntity>Vocation,P
18138,operation,concept,4,Top,P
18141,hotel,concept,7,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18145,group,concept,11,Top>Organization,P
18147,general manager,concept,13,Top>OtherEntity>Title,P
18150,floor,concept,16,Top>Location,P
18152,administrator,concept,18,Top>OtherEntity>Vocation,P
18161,housing,concept,27,Top>Location>Facility,P
18162,area,concept,28,Top>Location,P
18163,building,concept,29,Top>Location>Facility,P
18164,manager,concept,30,Top>OtherEntity>Title,P
18165,executive,concept,31,Top>OtherEntity>Title,P
18168,Wi-Fi,concept,34,Top>OtherEntity>MethodSystem,P
18169,property,concept,35,Top,P
18198,bed,concept,2,Top>Location>GeographicalEntity>WaterForm>Channel,P
18199,man,concept,3,Top>Person,P
18202,Palestinian,concept,6,Top,P
18203,basin,concept,7,Top>Location>GeographicalEntity>LandForm>Basin,P
18210,museum,concept,14,Top>Organization>ArtisticOrganization>Museum,P
18213,tile,concept,17,Top>Product>Part,P
18216,ground floor,concept,20,Top>Location>Facility,P
18220,fountain,concept,24,Top>Location>Facility,P
18230,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18251,museum,concept,7,Top>Organization>ArtisticOrganization>Museum,P
18252,staff,concept,8,Top>Organization,P
18253,area,concept,9,Top>Location,P
18259,bed,concept,2,Top>Location>GeographicalEntity>WaterForm>Channel,P
18260,man,concept,3,Top>Person,P
18263,Palestinian,concept,6,Top,P
18264,basin,concept,7,Top>Location>GeographicalEntity>LandForm>Basin,P
18271,museum,concept,14,Top>Organization>ArtisticOrganization>Museum,P
18274,tile,concept,17,Top>Product>Part,P
18277,ground floor,concept,20,Top>Location>Facility,P
18281,fountain,concept,24,Top>Location>Facility,P
18291,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18312,museum,concept,7,Top>Organization>ArtisticOrganization>Museum,P
18313,staff,concept,8,Top>Organization,P
18314,area,concept,9,Top>Location,P
18320,bed,concept,2,Top>Location>GeographicalEntity>WaterForm>Channel,P
18321,man,concept,3,Top>Person,P
18324,Palestinian,concept,6,Top,P
18325,basin,concept,7,Top>Location>GeographicalEntity>LandForm>Basin,P
18332,museum,concept,14,Top>Organization>ArtisticOrganization>Museum,P
18335,tile,concept,17,Top>Product>Part,P
18338,ground floor,concept,20,Top>Location>Facility,P
18342,fountain,concept,24,Top>Location>Facility,P
18352,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18373,museum,concept,7,Top>Organization>ArtisticOrganization>Museum,P
18374,staff,concept,8,Top>Organization,P
18375,area,concept,9,Top>Location,P
18377,Sahara Hotel,entity,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18385,bed,concept,8,Top>Location>GeographicalEntity>WaterForm>Channel,P
18386,friend,concept,9,Top>Person,P
18392,fresh fruit,concept,15,Top,P
18395,friendly,concept,18,Top,P
18399,staff,concept,22,Top>Organization,P
18403,service,concept,26,Top>Product>ProfessionalService,P
18404,meal,concept,27,Top>Product>Food,P
18405,room,concept,28,Top>Location>Facility,P
18414,room,concept,37,Top>Location>Facility,P
18423,food,concept,7,Top>Product>Food,P
18426,staff,concept,10,Top>Organization,P
18427,room,concept,11,Top>Location>Facility,P
18428,room,concept,12,Top>Location>Facility,P
18429,Sahara,entity,1,Top>Location>GeographicalEntity>LandForm>Desert,P
18430,Sheperd,entity,2,Top,P
18431,Field,entity,3,Top>Location>Facility>Sport,P
18432,Beit Sahour,entity,4,Top,P
18434,Bethlehem,entity,6,Top>Location>GeoPoliticalEntity,P
18435,field,concept,1,Top>Location>GeographicalEntity>LandForm>Valley,P
18436,village,concept,2,Top>Location>GeoPoliticalEntity>City,P
18437,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18438,town,concept,4,Top>Location>GeoPoliticalEntity>City,P
18441,town,concept,7,Top>Location>GeoPoliticalEntity,P
18443,field,concept,9,Top>Location>GeographicalEntity>NaturalReserve,P
18444,taxi,concept,10,Top,P
18445,breakfast,concept,11,Top>Event,P
18446,breakfast,concept,12,Top>Product>Food,P
18447,city,concept,13,Top>Location>GeoPoliticalEntity>City,P
18448,staff,concept,14,Top>Organization,P
18449,dinner,concept,15,Top>Product>Food,P
18452,room,concept,18,Top>Location>Facility,P
18453,dinner,concept,19,Top>Event,P
18454,room,concept,20,Top>Location>Facility,P
18473,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18474,friend,concept,2,Top>Person,P
18479,Sahara Hotel,entity,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18487,bed,concept,8,Top>Location>GeographicalEntity>WaterForm>Channel,P
18488,friend,concept,9,Top>Person,P
18494,fresh fruit,concept,15,Top,P
18497,friendly,concept,18,Top,P
18501,staff,concept,22,Top>Organization,P
18505,service,concept,26,Top>Product>ProfessionalService,P
18506,meal,concept,27,Top>Product>Food,P
18507,room,concept,28,Top>Location>Facility,P
18516,room,concept,37,Top>Location>Facility,P
18525,food,concept,7,Top>Product>Food,P
18528,staff,concept,10,Top>Organization,P
18529,room,concept,11,Top>Location>Facility,P
18530,room,concept,12,Top>Location>Facility,P
18531,Sahara,entity,1,Top>Location>GeographicalEntity>LandForm>Desert,P
18532,Sheperd,entity,2,Top,P
18533,Field,entity,3,Top>Location>Facility>Sport,P
18534,Beit Sahour,entity,4,Top,P
18536,Bethlehem,entity,6,Top>Location>GeoPoliticalEntity,P
18537,field,concept,1,Top>Location>GeographicalEntity>LandForm>Valley,P
18538,village,concept,2,Top>Location>GeoPoliticalEntity>City,P
18539,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18540,town,concept,4,Top>Location>GeoPoliticalEntity>City,P
18543,town,concept,7,Top>Location>GeoPoliticalEntity,P
18545,field,concept,9,Top>Location>GeographicalEntity>NaturalReserve,P
18546,taxi,concept,10,Top,P
18547,breakfast,concept,11,Top>Event,P
18548,breakfast,concept,12,Top>Product>Food,P
18549,city,concept,13,Top>Location>GeoPoliticalEntity>City,P
18550,staff,concept,14,Top>Organization,P
18551,dinner,concept,15,Top>Product>Food,P
18554,room,concept,18,Top>Location>Facility,P
18555,dinner,concept,19,Top>Event,P
18556,room,concept,20,Top>Location>Facility,P
18575,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18576,friend,concept,2,Top>Person,P
18581,Sahara Hotel,entity,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18589,bed,concept,8,Top>Location>GeographicalEntity>WaterForm>Channel,P
18590,friend,concept,9,Top>Person,P
18596,fresh fruit,concept,15,Top,P
18599,friendly,concept,18,Top,P
18603,staff,concept,22,Top>Organization,P
18607,service,concept,26,Top>Product>ProfessionalService,P
18608,meal,concept,27,Top>Product>Food,P
18609,room,concept,28,Top>Location>Facility,P
18618,room,concept,37,Top>Location>Facility,P
18627,food,concept,7,Top>Product>Food,P
18630,staff,concept,10,Top>Organization,P
18631,room,concept,11,Top>Location>Facility,P
18632,room,concept,12,Top>Location>Facility,P
18633,Sahara,entity,1,Top>Location>GeographicalEntity>LandForm>Desert,P
18634,Sheperd,entity,2,Top,P
18635,Field,entity,3,Top>Location>Facility>Sport,P
18636,Beit Sahour,entity,4,Top,P
18638,Bethlehem,entity,6,Top>Location>GeoPoliticalEntity,P
18639,field,concept,1,Top>Location>GeographicalEntity>LandForm>Valley,P
18640,village,concept,2,Top>Location>GeoPoliticalEntity>City,P
18641,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18642,town,concept,4,Top>Location>GeoPoliticalEntity>City,P
18645,town,concept,7,Top>Location>GeoPoliticalEntity,P
18647,field,concept,9,Top>Location>GeographicalEntity>NaturalReserve,P
18648,taxi,concept,10,Top,P
18649,breakfast,concept,11,Top>Event,P
18650,breakfast,concept,12,Top>Product>Food,P
18651,city,concept,13,Top>Location>GeoPoliticalEntity>City,P
18652,staff,concept,14,Top>Organization,P
18653,dinner,concept,15,Top>Product>Food,P
18656,room,concept,18,Top>Location>Facility,P
18657,dinner,concept,19,Top>Event,P
18658,room,concept,20,Top>Location>Facility,P
18677,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18678,friend,concept,2,Top>Person,P
18683,construcción,concept,1,Top>Location>Facility,P
18689,farm,concept,7,Top>Location>Facility,P
18691,place,concept,9,Top>Location,P
18699,Ramallah,entity,1,Top>Location>GeoPoliticalEntity>City,P
18700,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18701,visitor,concept,2,Top>Person,P
18723,Internet,concept,6,Top>OtherEntity>MethodSystem,P
18724,room,concept,7,Top>Location>Facility,P
18725,recommended,concept,8,Top>Person,P
18726,room,concept,9,Top>Location>Facility,P
18727,construcción,concept,1,Top>Location>Facility,P
18733,farm,concept,7,Top>Location>Facility,P
18735,place,concept,9,Top>Location,P
18743,Ramallah,entity,1,Top>Location>GeoPoliticalEntity>City,P
18744,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18745,visitor,concept,2,Top>Person,P
18767,Internet,concept,6,Top>OtherEntity>MethodSystem,P
18768,room,concept,7,Top>Location>Facility,P
18769,recommended,concept,8,Top>Person,P
18770,room,concept,9,Top>Location>Facility,P
18771,construcción,concept,1,Top>Location>Facility,P
18777,farm,concept,7,Top>Location>Facility,P
18779,place,concept,9,Top>Location,P
18787,Ramallah,entity,1,Top>Location>GeoPoliticalEntity>City,P
18788,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18789,visitor,concept,2,Top>Person,P
18811,Internet,concept,6,Top>OtherEntity>MethodSystem,P
18812,room,concept,7,Top>Location>Facility,P
18813,recommended,concept,8,Top>Person,P
18814,room,concept,9,Top>Location>Facility,P
18815,construcción,concept,1,Top>Location>Facility,P
18821,farm,concept,7,Top>Location>Facility,P
18823,place,concept,9,Top>Location,P
18831,Ramallah,entity,1,Top>Location>GeoPoliticalEntity>City,P
18832,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P
18833,visitor,concept,2,Top>Person,P
18855,Internet,concept,6,Top>OtherEntity>MethodSystem,P
18856,room,concept,7,Top>Location>Facility,P
18857,recommended,concept,8,Top>Person,P
18858,room,concept,9,Top>Location>Facility,P
19,room,concept,11,Top>Location>Facility,P+
23,room,concept,15,Top>Location>Facility,P+
24,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
32,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
37,friendly,concept,6,Top,P+
45,staff,concept,7,Top>Organization,P+
46,friendly,concept,8,Top,P+
57,staff,concept,7,Top>Organization,P+
58,friendly,concept,8,Top,P+
63,food,concept,2,Top>Product>Food,P+
68,Samar,entity,1,Top>Person>FirstName,P+
70,Samar,entity,3,Top>Person>FirstName,P+
71,coach,concept,1,Top>OtherEntity>Vocation,P+
75,restaurant,concept,5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
76,administrator,concept,6,Top>OtherEntity>Vocation,P+
78,food,concept,8,Top>Product>Food,P+
80,friendly,concept,10,Top,P+
84,manager,concept,14,Top>OtherEntity>Title,P+
85,executive,concept,15,Top>OtherEntity>Title,P+
87,employee,concept,17,Top>Person,P+
91,buffet,concept,2,Top,P+
94,staff,concept,5,Top>Organization,P+
95,friendly,concept,6,Top,P+
96,meal,concept,7,Top>Product>Food,P+
98,Palestinian,concept,9,Top>Person,P+
113,professional,concept,1,Top,P+
163,staff,concept,41,Top>Organization,P+
164,friendly,concept,42,Top,P+
179,attitude,concept,57,Top>OtherEntity,P+
195,location,concept,2,Top>Location>Address,P+
196,buffet,concept,3,Top,P+
197,location,concept,4,Top>Location,P+
206,buffet,concept,5,Top,P+
213,European School Project,entity,1,Top>OtherEntity>Doctrine>Plan,P+
217,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
222,floor,concept,7,Top>Location,P+
224,place,concept,9,Top>Location,P+
232,room,concept,17,Top>Location>Facility,P+
234,room,concept,19,Top>Location>Facility,P+
255,hotel,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
258,service,concept,5,Top>Product>ProfessionalService,P+
266,hotel,concept,3,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
274,staff,concept,11,Top>Organization,P+
275,friendly,concept,12,Top,P+
278,mid-range,concept,15,Top,P+
286,professional,concept,1,Top,P+
303,heat,concept,18,Top>Event>NaturalPhenomena,P+
305,Palestinian,concept,20,Top>Person,P+
323,staff,concept,14,Top>Organization,P+
343,place,concept,13,Top>Location,P+
353,connection,concept,2,Top>Process,P+
355,high,concept,4,Top,P+
356,food,concept,5,Top>Product>Food,P+
362,Internet,concept,11,Top>OtherEntity>MethodSystem,P+
363,connection,concept,12,Top,P+
365,speed,concept,14,Top>Unit>SpeedUnit,P+
371,bed,concept,2,Top>Location>GeographicalEntity>WaterForm>Channel,P+
386,room,concept,17,Top>Location>Facility,P+
390,room,concept,21,Top>Location>Facility,P+
421,food,concept,18,Top>Product>Food,P+
435,room,concept,32,Top>Location>Facility,P+
437,Caritas,entity,1,Top>Organization>Institute>Ngo,P+
439,food,concept,2,Top>Product>Food,P+
441,place,concept,4,Top>Location,P+
447,Carmel Convent,entity,2,Top,P+
451,chance,concept,3,Top>OtherEntity,P+
488,staff,concept,17,Top>Organization,P+
489,plug,concept,18,Top>Product,P+
495,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
535,reliable,concept,7,Top>Person,P+
549,Wi-Fi,concept,21,Top>OtherEntity>MethodSystem,P+
554,MY Group,entity,1,Top>Organization,P+
555,The Resort,entity,2,Top,P+
556,people,concept,1,Top>Person,P+
571,compass,concept,2,Top>Product,P+
578,staff,concept,9,Top>Organization,P+
580,room,concept,11,Top>Location>Facility,P+
583,tavern,concept,14,Top>Location>Facility,P+
584,room,concept,15,Top>Location>Facility,P+
594,staff,concept,8,Top>Organization,P+
651,people,concept,1,Top>Person,P+
653,kind,concept,3,Top>Organization,P+
654,kind,concept,4,Top>OtherEntity>Class,P+
659,service,concept,9,Top>Product>ProfessionalService,P+
665,family,concept,2,Top>Organization,P+
666,location,concept,3,Top>Location>Address,P+
667,location,concept,4,Top>Location,P+
668,breakfast,concept,5,Top>Event,P+
669,breakfast,concept,6,Top>Product>Food,P+
670,staff,concept,7,Top>Organization,P+
671,friendly,concept,8,Top,P+
672,recommended,concept,9,Top>Person,P+
701,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
703,position,concept,3,Top>OtherEntity>Title,P+
708,trip,concept,3,Top,P+
711,restaurant,concept,6,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
719,meal,concept,14,Top>Product>Food,P+
751,hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,P+
752,restaurant,concept,2,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Restaurants,P+
753,special,concept,3,Top>Product>CulturalProduct>Broadcast,P+
754,food,concept,4,Top>Product>Food,P+
755,staff,concept,5,Top>Organization,P+
757,service,concept,7,Top>Product>ProfessionalService,P+
